NAME_2,NAME_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,lat,long,map_image,NAME_3_clean,hujan_harian_max,hujan_kumulatif_3h_max,jml_hari_hujan_lebat,maks_hari_hujan_beruntun,total_hujan_bulan,banjir
kota bogor,bogortengah,64.347,114.113,35.34,250.378,Built-up,0.378,0.88,35.01,2022,8,-6.5932,106.7986,RGB_BogorTengah2022.tif,bogortengah,20.9,38.49999999999999,1.0,6.0,119.40000000000002,0
bekasi,cikarangtimur,11.226,39.198,32.09,15.164,Cropland,0.48,0.085,31.469,2023,7,-6.2885,107.209,RGB_CikarangTimur2023.tif,cikarangtimur,14.5,34.79999999999999,0.0,4.0,73.7,0
tangerang,teluknaga,16.015,30.73,32.49,3.313,Permanent water bodies,0.407,0.071,35.281,2021,8,-6.0499,106.6582,RGB_Teluknaga_2021.tif,teluknaga,69.7,76.60000000000002,1.0,5.0,119.30000000000004,0
kota tangerang,batuceper,28.249,63.765,37.87,10.341,Built-up,0.237,0.068,38.395,2021,12,-6.1618,106.6703,RGB_Batuceper2021.tif,batuceper,24.2,63.59999999999999,2.0,29.0,315.99999999999994,0
kota bekasi,pondokmelati,8.666334739000769,41.17930344472245,34.00889797765327,38.409,Built-up,0.4229833774235093,0.242,43.3310734979408,2025,4,-6.3095,106.9282,RGB_BekasiBarat2020.tif,pondokmelati,41.17930344472245,79.7249966523863,0.0,15.0,259.99004217002306,0
bekasi,pebayuran,7.6278806623593995,25.705855371255936,28.00968095832988,3.409699574151497,Cropland,0.4322709750574022,0.05195956024378574,32.892997452814484,2025,2,-6.052625293617734,107.08931255841223,RGB_MuaraGembong2020.tif,sukatani,25.705855371255936,49.25792381291093,0.0,12.185172089388105,217.84298223223905,1
jakarta pusat,cempakaputih,18.144,35.706,40.88,8.401,Built-up,0.232,0.095,35.116,2020,9,-6.1809,106.8681,RGB_CempakaPutih2020.tif,cempakaputih,11.9,24.100000000000005,0.0,5.0,87.90000000000002,0
kota bekasi,bekasiselatan,27.03499553486426,46.67561446706894,36.84538430647886,24.895066920564673,Built-up,0.3686574730208262,0.14210870006436335,40.03659014219077,2020,5,-6.268643459729674,106.92694064074772,RGB_Cakung2021.tif,jatiasih,38.832062459772885,46.03153519630831,2.0,14.081525048272532,232.95053741150042,1
tangerang selatan,ciputattimur,10.274046012822154,32.2793097501844,34.385807206704264,41.355,Built-up,0.2350179099801579,0.245,45.95556042414886,2026,2,-6.2988,106.7556,RGB_CiputatTimur2020.tif,ciputattimur,32.2793097501844,58.66833683411605,0.0,21.0,287.6732883590203,1
kota bekasi,mustikajaya,15.197388478845408,65.9946854337657,34.385807206704264,25.906989292255645,Built-up,0.18584014214275657,0.17706907282500506,45.70544940522058,2026,1,-6.253966365896874,106.70395970727056,RGB_BekasiBarat2020.tif,kelapadua,65.9946854337657,88.15586471790205,1.0,15.3719441767868,471.11904284420774,1
tangerang,cikupa,65.615,120.582,40.0,25.2,Built-up,0.37,0.147,38.036,2022,11,-6.218,106.5159,RGB_Cikupa_2022.tif,cikupa,34.4,80.49999999999997,5.0,17.0,291.2,0
bogor,jonggol,38.382802797798604,56.048277122190555,30.978900309201396,203.6448076787688,Tree cover,0.6541020736232408,3.04979433017718,40.35852361657858,2021,3,-6.48316166770339,106.95641439645925,RGB_BabakanMadang2024.tif,bogorutara,48.3326853740142,67.233427713878,0.987658953939626,21.85190744727551,279.4280481059004,1
kota bekasi,pondokmelati,57.994,116.79,38.4,38.409,Built-up,0.344,0.242,40.241,2023,11,-6.3095,106.9282,RGB_BekasiBarat2023.tif,pondokmelati,29.2,49.79999999999999,3.0,24.0,305.80000000000007,0
bogor,bojonggede,15.994100650911122,95.25356270549707,31.138635666395132,128.14591798859976,Built-up,0.5337053057229452,0.32515020594841093,42.959105825851886,2025,8,-6.474252494282991,106.8112615469203,RGB_BabakanMadang2020.tif,bojonggede,95.25356270549707,149.624022419202,3.1968878717756835,4.0,495.81712017824475,1
kota bogor,bogorutara,62.107,96.857,29.59,209.387,Built-up,0.442,0.831,38.648,2024,1,-6.5708,106.8196,RGB_BogorUtara2024.tif,bogorutara,34.3,70.10000000000001,8.0,19.0,418.1,1
bogor,ciomas,21.16010888937516,113.63401024725084,30.0450349686848,268.719,Built-up,0.5424452244258872,1.946,41.25971996439938,2025,8,-6.6095,106.762,RGB_Ciomas2020.tif,ciomas,113.63401024725084,171.52168691736074,5.0,4.0,655.96337557063,0
jakarta barat,tamansari,10.435,19.555,36.86,6.894,Tree cover,0.157,0.061,35.597,2021,7,-6.1481,106.8184,RGB_Tamansari2021(2).tif,tamansari,12.0,20.800000000000004,0.0,3.0,43.7,0
bekasi,cibitung,7.438799172566615,60.13455841378935,32.2843946094648,14.027,Cropland,0.4528407075948045,0.106,39.59470218574244,2025,8,-6.2357,107.1004,RGB_Cibitung2020(2).tif,cibitung,60.13455841378935,88.54854898462054,1.0,2.0,230.60277434956507,0
bogor,bogortengah,91.63420349520587,223.6021832676613,35.036301858429674,266.23976281080195,Built-up,0.5693944922110791,1.93380221891397,36.713690093879144,2021,10,-6.567617560726888,106.85182682410503,RGB_Cigudeg2021.tif,bogortengah,35.28082973487475,51.232063637577035,1.7863018584296717,15.145207433718687,207.19781828365123,1
tangerang,solear,11.333,17.307,32.73,39.539,Tree cover,0.528,0.297,27.955,2023,8,-6.3069,106.4215,RGB_Solear_2023.tif,solear,9.4,14.59999999999997,0.0,3.0,28.700000000000003,0
bekasi,cabangbungin,4.953824897150136,15.809045090397795,29.770686053984576,3.757,Cropland,0.514120505050505,0.053,32.135602831840515,2025,11,-6.0781,107.1363,RGB_Cabangbungin2020.tif,cabangbungin,15.809045090397795,31.30713363699883,0.0,13.0,148.61474691450405,0
tangerang,sukamulya,31.267,70.13,33.53,14.287,Cropland,0.509,0.136,31.687,2020,9,-6.1604,106.4362,RGB_Sukamulya_2020.tif,sukamulya,16.3,31.799999999999983,0.0,5.0,117.7,0
bekasi,cikarangpusat,25.407,64.653,34.85,34.68,Built-up,0.471,0.347,36.719,2021,4,-6.3596,107.1836,RGB_CikarangPusat2021.tif,cikarangpusat,21.6,52.90000000000002,2.0,8.0,211.8,0
bogor,babakanmadang,52.728,88.593,30.72,501.913,Tree cover,0.74,5.001,38.376,2022,5,-6.5917,106.902,RGB_BabakanMadang2022.tif,babakanmadang,23.0,54.49999999999997,3.0,8.0,205.2,0
depok,sawangan,47.186,79.336,37.35,91.287,Tree cover,0.521,0.296,40.987,2023,3,-6.4067,106.7641,RGB_Sawangan_2023(1).tif,sawangan,44.6,74.0,3.0,27.0,330.7,0
bogor,cibungbulang,34.494,148.743,31.67,236.566,Tree cover,0.619,1.249,32.836,2020,8,-6.5761,106.661,RGB_Cibungbulang2020.tif,cibungbulang,13.6,20.699999999999985,0.0,5.0,69.6,1
bogor,citeureup,52.593,90.579,26.43,229.087,Tree cover,0.576,2.772,38.98,2023,3,-6.525,106.8924,RGB_Citeureup2023.tif,citeureup,38.5,69.5,4.0,31.0,314.0,0
bogor,sukamakmur,49.718,74.587,27.47,641.209,Tree cover,0.755,5.807,36.572,2021,5,-6.5936,107.0201,RGB_BabakanMadang2021.tif,sukamakmur,123.3,197.8,7.0,10.0,524.6999999999999,0
depok,sawangan,11.054873377350738,27.10133273467241,34.385807206704264,91.287,Tree cover,0.4313903421153377,0.296,44.30975274952048,2025,11,-6.4067,106.7641,RGB_Sawangan_2020(1).tif,sawangan,27.10133273467241,51.52159340499645,0.0,30.0,331.6462013205221,0
bogor,megamendung,78.673,151.104,25.77,877.32,Tree cover,0.501,5.463,38.22,2022,10,-6.6635,106.9177,RGB_Megamendung2022.tif,megamendung,45.1,117.69999999999996,12.0,26.0,505.0,1
bekasi,muaragembong,11.007,23.978,32.32,1.597,Permanent water bodies,0.375,0.046,27.946,2020,9,-6.0033,107.0499,RGB_MuaraGembong2020.tif,muaragembong,13.1,32.70000000000001,0.0,3.0,72.5,0
bekasi,sukatani,0.803,1.475,34.33,9.292,Cropland,0.507,0.08,18.474,2023,9,-6.1918,107.1559,RGB_Sukatani2023.tif,sukatani,6.7,14.200000000000031,0.0,3.0,20.3,0
bogor,jasinga,64.407,101.367,28.36,163.412,Tree cover,0.562,1.993,38.442,2024,1,-6.4806,106.4559,RGB_BabakanMadang2024.tif,jasinga,32.9,82.40000000000002,10.0,14.0,370.2000000000001,0
tangerang,mauk,8.848175735085483,40.46352731262,30.11871779046445,3.228,Cropland,0.4743220502901353,0.07,33.304524492993295,2025,12,-6.058,106.5207,RGB_Mauk_2020.tif,mauk,40.46352731262,60.82361565536013,0.0,13.0,274.29344778765,0
tangerang,cisauk,16.413,30.211,31.81,51.37,Tree cover,0.634,0.313,38.109,2021,7,-6.3391,106.6302,RGB_Balaraja_2021.tif,cisauk,16.0,46.90000000000001,0.0,6.0,86.6,0
bogor,bogorutara,73.12560429990292,119.2465863431755,29.308888525261153,204.3814221085861,Tree cover,0.45675130370415556,2.751617660638962,40.677630046721056,2020,1,-6.494787353534122,106.93077643371753,RGB_Ciampea2021.tif,klapanunggal,36.47812906849663,76.8957626937095,6.257496745202695,27.712516273986527,458.61320067403744,1
bogor,kemang,62.106,89.066,33.47,143.048,Tree cover,0.592,0.625,40.565,2024,2,-6.5025,106.7345,RGB_BabakanMadang2024.tif,kemang,30.9,81.7,4.0,21.0,311.90000000000003,0
tangerang,kosambi,12.605,41.381,34.59,3.034,Built-up,0.327,0.058,35.848,2023,6,-6.0809,106.685,RGB_Kosambi_2023.tif,kosambi,16.3,36.30000000000004,0.0,8.0,130.4,0
bogor,nanggung,121.76192073906091,228.27097286147847,25.863495925834922,847.5398540103618,Tree cover,0.6550681738514765,5.735022839154895,37.941352004797764,2021,10,-6.6465921840600055,106.49544259147652,RGB_BabakanMadang2021.tif,nanggung,37.262883048398045,70.02429701432223,5.371169516019531,15.0,333.4485596673238,1
kota tangerang,cibodas,19.066,55.014,37.35,19.751,Built-up,0.3,0.128,35.44,2022,7,-6.2058,106.608,RGB_Cibodas2022.tif,cibodas,38.9,61.69999999999998,3.0,5.0,156.49999999999997,0
jakarta barat,medansatria,17.24484206877838,70.15296954559817,34.385807206704264,10.122944684352937,Built-up,0.1341718127237735,0.1178956289156372,45.77607156423341,2026,1,-6.189385191807201,106.76610454987878,RGB_Tamansari2020(2).tif,periuk,70.15296954559817,92.8085305128071,1.0,12.965209638545735,534.5901041321298,1
bogor,klapanunggal,43.068,65.119,31.06,203.856,Tree cover,0.692,3.061,39.227,2021,5,-6.483,106.9553,RGB_BabakanMadang2021.tif,klapanunggal,75.1,94.2,5.0,6.0,331.2,0
jakarta pusat,joharbaru,43.598,67.423,37.65,8.969,Built-up,0.165,0.076,38.454,2024,2,-6.1821,106.8546,RGB_JoharBaru2024.tif,joharbaru,28.0,55.400000000000034,2.0,19.0,279.6,0
jakarta selatan,setiabudi,8.318,22.986,34.16,17.99,Built-up,0.345,0.133,36.884,2024,5,-6.2196,106.83,RGB_Setiabudi2024.tif,setiabudi,41.0,68.50000000000001,2.0,6.0,217.5,0
tangerang,solear,45.571,63.768,31.87,39.539,Tree cover,0.658,0.297,38.187,2020,4,-6.3069,106.4215,RGB_Solear_2020.tif,solear,25.5,53.19999999999999,3.0,17.0,275.6,0
bogor,cisarua,23.848174373827923,47.37496780002504,25.953956584744574,1216.752,Tree cover,0.630851301030139,7.714,38.69882600485677,2023,3,-6.6985,106.9552,RGB_Cisarua2020(1).tif,cisarua,31.734488302582122,61.031345456991176,1.5448150029574714,22.91036999408506,373.2636514420865,1
bogor,sukaraja,62.581,85.678,33.27,276.337,Tree cover,0.524,1.706,39.021,2024,2,-6.5792,106.8408,RGB_Sukaraja2024(2).tif,sukaraja,48.0,84.99999999999997,3.0,14.0,340.90000000000003,0
depok,limo,3.229,3.817,37.69,73.923,Built-up,0.365,0.284,30.254,2023,9,-6.3686,106.7808,RGB_Limo_2023.tif,limo,10.8,13.000000000000028,0.0,2.0,36.6,0
jakarta utara,tanjungpriok,10.458,27.127,37.8,4.06,Built-up,0.235,0.101,37.2,2023,12,-6.1319,106.875,RGB_TanjungPriok2023.tif,tanjungpriok,25.0,47.900000000000034,2.0,12.0,184.6,0
bekasi,cikarangtimur,69.443,145.34,29.23,15.164,Cropland,0.295,0.085,39.386,2020,2,-6.2885,107.209,RGB_CikarangTimur2020.tif,cikarangtimur,77.5,120.6,6.0,29.0,514.6999999999999,1
depok,cimanggis,26.977,62.57,35.22,74.634,Built-up,0.441,0.278,39.878,2021,6,-6.3677,106.8694,RGB_Cimanggis_2021.tif,cimanggis,34.6,62.500000000000014,3.0,16.0,236.50000000000003,0
kota tangerang,tangerang,24.368,37.688,35.72,17.193,Built-up,0.359,0.112,37.599,2022,6,-6.1888,106.6406,RGB_Tangerang2022.tif,tangerang,26.1,52.29999999999998,1.0,17.0,249.5,0
bogor,klapanunggal,58.27431536679536,101.29829354025757,28.94486221852206,204.6303347076792,Tree cover,0.45387740624729594,2.605051383838974,40.088158547270986,2023,1,-6.500114675479702,106.91928707975556,RGB_Ciampea2021.tif,cibungbulang,35.52206020546808,69.83436202137933,4.379482826600937,12.379482826600938,316.69632885743755,1
bogor,bojonggede,68.241,128.949,32.89,133.589,Built-up,0.429,0.293,40.414,2020,1,-6.4774,106.7927,RGB_BabakanMadang2020.tif,bojonggede,64.0,112.5,9.0,18.0,468.1,1
bekasi,tarumajaya,12.136,26.484,33.39,2.309,Cropland,0.456,0.051,37.286,2023,4,-6.1219,106.9975,RGB_Babelan2023.tif,tarumajaya,19.3,40.6,0.0,15.0,153.4,0
jakarta selatan,mampangprapatan,48.88,62.465,36.56,21.604,Built-up,0.249,0.146,39.752,2024,11,-6.2523,106.821,RGB_MampangPrapatan2024.tif,mampangprapatan,24.5,46.40000000000002,1.0,19.0,267.49999999999994,0
bogor,ciampea,11.073464021383131,73.96493335776297,28.790146352499,212.619,Tree cover,0.6228516688709455,1.34,37.57043818706062,2025,7,-6.5742,106.698,RGB_Ciampea2020.tif,ciampea,73.96493335776297,128.6409022395104,2.0,7.0,343.27738466287707,0
tangerang,balaraja,35.794,55.866,34.14,20.277,Built-up,0.491,0.173,37.061,2022,4,-6.2048,106.4427,RGB_Balaraja_2022.tif,balaraja,29.6,54.79999999999996,2.0,17.0,254.4,0
bekasi,cikarangselatan,6.831431397213254,42.794219198600445,35.936398244442344,41.443,Built-up,0.3264835672249886,0.306,36.61186997678016,2025,3,-6.3385,107.1279,RGB_CikarangSelatan2020.tif,cikarangselatan,42.794219198600445,58.22308670518709,0.0,10.0,211.77437331361085,1
tangerang,cisauk,8.815334492914374,29.6950382409816,30.42804393997427,51.37,Tree cover,0.5920538769541451,0.313,42.31170649982329,2025,5,-6.3391,106.6302,RGB_Cisauk_2020.tif,cisauk,29.6950382409816,66.32570595450119,0.0,8.0,273.2753692803456,0
depok,cilodong,42.776,102.608,36.31,106.017,Built-up,0.406,0.295,35.865,2024,9,-6.4303,106.8379,RGB_Cilodong_2024.tif,cilodong,43.5,68.60000000000001,2.0,8.0,153.2,0
bekasi,serangbaru,51.362,82.71,31.2,47.778,Tree cover,0.447,0.25,38.493,2024,1,-6.3956,107.1143,RGB_SerangBaru2024.tif,serangbaru,28.7,68.39999999999998,6.0,15.0,341.29999999999995,1
bogor,nanggung,101.571,177.874,21.48,848.241,Tree cover,0.471,5.957,38.194,2022,10,-6.6725,106.5377,RGB_BabakanMadang2022.tif,nanggung,45.7,95.29999999999995,12.0,27.0,471.9,0
jakarta barat,tamansari,29.416,71.363,39.31,6.894,Tree cover,0.082,0.061,38.286,2022,12,-6.1481,106.8184,RGB_Tamansari2022(2).tif,tamansari,29.0,57.600000000000016,1.0,12.0,232.7,0
kota bekasi,bekasibarat,5.829,7.281,36.98,17.765,Built-up,0.26,0.161,32.81,2023,8,-6.2336,106.9628,RGB_BekasiBarat2023.tif,bekasibarat,15.4,17.299999999999986,0.0,2.0,28.300000000000004,0
kota bekasi,jatiasih,11.231,48.774,37.57,39.466,Built-up,0.415,0.259,35.429,2020,8,-6.3072,106.9524,RGB_BekasiBarat2020.tif,jatiasih,50.4,56.19999999999999,1.0,6.0,96.3,0
bogor,sukajaya,53.571018302206774,102.15323712178797,27.54056501373426,837.2767267656515,Tree cover,0.3955137649843352,5.227451333915596,38.26603871228748,2021,1,-6.687375340984065,106.71091390912794,RGB_BabakanMadang2020.tif,sukajaya,38.90327825921738,92.57066493499596,7.801185939062597,13.0,382.16850490766024,1
jakarta barat,grogolpetamburan,18.163,37.949,40.2,6.01,Built-up,0.189,0.06,35.116,2020,9,-6.1634,106.7865,RGB_Tamansari2020(2).tif,grogolpetamburan,11.1,26.6,0.0,5.0,97.79999999999998,0
jakarta selatan,pasarminggu,7.622556296561829,35.40154593694822,33.034503039120025,38.4933718338792,Built-up,0.41809048940352167,0.25111235547608973,41.84844461289376,2024,7,-6.302739401027858,106.9189183089347,RGB_Pancoran2022.tif,pancoran,31.31329818388286,48.272828761148396,0.2719877422038026,5.0,137.14937762592692,1
bogor,klapanunggal,29.599,58.049,29.81,203.856,Tree cover,0.695,3.061,38.163,2024,6,-6.483,106.9553,RGB_BabakanMadang2024.tif,klapanunggal,19.5,34.7,0.0,9.0,128.1,0
depok,cimanggis,6.190121070376821,33.49114420858372,34.385807206704264,78.43093788083934,Built-up,0.34626187034255873,0.2789393710739336,45.435581639759405,2025,3,-6.372772603799241,106.82205569787375,RGB_BabakanMadang2020.tif,parungpanjang,33.49114420858372,66.18553603343672,0.0,10.0,191.89375318168146,1
bekasi,tambunutara,8.499,14.996,33.57,8.214,Built-up,0.485,0.091,34.178,2020,6,-6.1927,107.0611,RGB_Babelan2020.tif,tambunutara,14.8,24.499999999999964,0.0,5.0,98.4,0
jakarta pusat,sawahbesar,15.769,29.951,39.38,7.059,Built-up,0.217,0.09,37.438,2023,4,-6.1539,106.8332,RGB_SawahBesar2023.tif,sawahbesar,28.0,41.800000000000026,2.0,20.0,159.5,0
bogor,ciampea,44.551,148.204,29.88,212.619,Tree cover,0.645,1.34,36.133,2023,6,-6.5742,106.698,RGB_Ciampea2023.tif,ciampea,10.1,28.299999999999933,0.0,5.0,67.79999999999998,0
depok,cipayung,8.387131676220072,38.11152595411102,33.27159107522015,106.638,Built-up,0.4621619530787707,0.3,42.6631963478336,2025,6,-6.3253,106.9036,RGB_Cipayung_2020.tif,cipayung,38.11152595411102,85.71662823104589,0.0,12.0,251.6139502866021,0
bogor,pamijahan,77.687,142.283,27.27,827.34,Tree cover,0.438,5.169,37.85,2024,12,-6.6933,106.6596,RGB_BabakanMadang2024.tif,pamijahan,46.8,117.10000000000008,5.0,16.0,329.6,0
tangerang,sepatan,66.904,123.707,27.07,8.849,Built-up,0.277,0.052,37.386,2020,1,-6.1183,106.5801,RGB_Sepatan_2020.tif,sepatan,116.8,153.49999999999997,6.0,31.0,471.80000000000007,0
jakarta selatan,cilandak,8.938204024635501,32.8521809011758,34.01503008482137,24.06968502420412,Built-up,0.2503219106435498,0.17479250028263832,42.83154263204084,2025,12,-6.25426312501927,106.83578887514517,RGB_MampangPrapatan2020.tif,serpongutara,32.8521809011758,53.21414240437628,0.0,9.0,277.0843247637005,1
bekasi,sukawangi,73.84285119039396,119.08868969591425,30.895660251793203,10.464241447219155,Cropland,0.29836375982950775,0.07865730466784376,39.876251184967444,2021,2,-6.228747179856543,107.21422006763491,RGB_Babelan2021.tif,babelan,147.7,181.2,8.0,27.0,553.7999999999998,1
kota tangerang,jatiuwung,24.682,62.319,36.71,20.101,Built-up,0.305,0.172,36.637,2023,5,-6.198,106.5753,RGB_Jatiuwung2023.tif,jatiuwung,21.7,36.4,1.0,13.0,146.0,0
bogor,tenjo,42.019,68.565,30.85,60.385,Tree cover,0.586,0.368,38.311,2022,2,-6.3723,106.4794,RGB_BabakanMadang2022.tif,tenjo,29.1,64.00000000000003,3.0,10.0,262.8,0
tangerang,mekarbaru,30.143,56.106,29.27,4.93,Cropland,0.558,0.066,36.945,2022,3,-6.062,106.3871,RGB_Balaraja_2022.tif,mekarbaru,21.9,39.59999999999998,2.0,13.0,221.5,0
kota bekasi,rawalumbu,43.717,82.094,39.91,27.96,Built-up,0.28,0.131,37.195,2023,11,-6.2812,106.9942,RGB_BekasiBarat2023.tif,rawalumbu,33.4,71.20000000000002,6.0,21.0,338.79999999999995,0
tangerang,pagedangan,3.057,3.83,37.0,39.721,Tree cover,0.364,0.198,22.019,2023,9,-6.2973,106.6175,RGB_Pagedangan_2023.tif,pagedangan,15.3,16.400000000000006,0.0,4.0,48.2,0
bogor,rancabungur,63.735,90.382,32.92,144.929,Tree cover,0.646,0.575,39.248,2024,2,-6.5217,106.7137,RGB_RancaBungur2024.tif,rancabungur,35.9,64.90000000000002,5.0,21.0,336.79999999999995,0
jakarta timur,kramatjati,11.438272562423684,32.33251861723057,34.37530516772591,26.407099879962963,Built-up,0.43442118735774465,0.17607510472023524,42.166413162187126,2024,5,-6.256092308502651,106.70776343066571,RGB_Cakung2020.tif,kramatjati,33.648536004535686,70.28459380511454,0.7849790559529493,11.981223819941187,288.9394857162397,1
bogor,setu,39.0264335692006,65.43314808128508,36.947658810117076,87.016,Tree cover,0.4361197707311619,0.265,42.86061545664209,2021,2,-6.3943,106.7378,RGB_Parung2020.tif,setu,41.20020626818216,78.09232345644683,6.833238597547585,18.629482262851802,453.8764765681227,1
kota bekasi,bekasiutara,38.898,66.611,36.45,13.259,Built-up,0.278,0.12,38.053,2022,2,-6.2074,107.0064,RGB_BekasiUtara2022.tif,bekasiutara,18.5,47.49999999999999,0.0,13.0,211.5,1
bogor,cimanggis,75.69149014996131,121.48514162094354,29.344904615579452,123.39732361062684,Tree cover,0.42776502377338976,0.3301606978276483,41.39996837100339,2023,1,-6.4605382001317775,106.7767203857799,RGB_BabakanMadang2024.tif,cileungsi,37.27265584085381,91.32054889918219,7.781348840614406,21.18651159385594,439.1096418696589,1
bogor,megamendung,81.736,198.614,29.2,877.32,Tree cover,0.456,5.463,36.575,2021,10,-6.6635,106.9177,RGB_Megamendung2021.tif,megamendung,67.2,88.29999999999997,8.0,24.0,412.0000000000001,0
bekasi,cibarusah,56.869,103.724,29.5,52.034,Cropland,0.539,0.394,37.51,2024,12,-6.434,107.1108,RGB_Cibarusah2024.tif,cibarusah,23.1,54.10000000000001,2.0,16.0,275.00000000000006,0
kota bekasi,jatiasih,40.426,73.38,36.57,39.466,Built-up,0.356,0.259,40.782,2022,2,-6.3072,106.9524,RGB_BekasiBarat2022.tif,jatiasih,24.7,57.000000000000014,1.0,13.0,256.9,1
bekasi,pebayuran,8.66,27.715,30.16,7.055,Cropland,0.434,0.061,32.083,2023,7,-6.1593,107.2485,RGB_Pebayuran2023.tif,pebayuran,34.4,54.20000000000003,1.0,5.0,116.3,0
kota tangerang,cibodas,15.818,36.03,35.8,19.751,Built-up,0.324,0.128,36.845,2024,5,-6.2058,106.608,RGB_Cibodas2024.tif,cibodas,43.2,75.79999999999998,3.0,8.0,227.1,0
kota tangerang,kebonjeruk,3.9269022021505235,40.166928789612356,32.7966798582836,12.137123555433996,Built-up,0.3155459573956185,0.12335035264868008,43.14791425416968,2025,7,-6.191067644592767,106.68843791257854,RGB_Tamansari2020(2).tif,kebonjeruk,40.166928789612356,53.91155685780399,0.0,5.0,121.73396826666621,1
jakarta barat,kalideres,28.644,82.827,39.82,5.258,Built-up,0.236,0.071,36.527,2021,10,-6.1346,106.7039,RGB_Tamansari2021(2).tif,kalideres,28.8,42.3,3.0,17.0,169.5,0
bekasi,setu,56.356,145.463,36.76,51.932,Tree cover,0.577,0.202,31.451,2021,10,-6.3462,106.6764,RGB_Setu2021.tif,setu,21.5,44.40000000000002,2.0,19.0,196.70000000000005,0
tangerang,jambe,53.419,88.417,31.91,43.823,Tree cover,0.673,0.302,39.245,2022,5,-6.3238,106.4992,RGB_Jambe_2022.tif,jambe,18.3,44.00000000000004,0.0,13.0,212.7,0
bogor,megamendung,62.846,99.356,28.8,877.32,Tree cover,0.672,5.463,37.638,2022,3,-6.6635,106.9177,RGB_Megamendung2022.tif,megamendung,47.0,89.79999999999998,3.0,12.0,311.80000000000007,0
bogor,tajurhalang,54.29,84.968,35.32,128.261,Tree cover,0.618,0.34,41.678,2020,3,-6.469,106.7596,RGB_BabakanMadang2020.tif,tajurhalang,41.8,69.0,7.0,22.0,443.5,1
jakarta barat,cengkareng,28.045,49.63,40.06,5.286,Built-up,0.234,0.059,37.924,2020,4,-6.1515,106.7369,RGB_Tamansari2020(2).tif,cengkareng,46.5,75.89999999999999,3.0,18.0,269.6,0
tangerang,rajeg,30.999,52.503,32.56,8.659,Cropland,0.521,0.105,37.008,2022,3,-6.1163,106.5103,RGB_Rajeg_2022.tif,rajeg,23.2,47.80000000000001,1.0,8.0,172.70000000000002,0
bogor,babakanmadang,29.030512445400955,61.092161615862686,29.502868195330503,501.913,Tree cover,0.6219184793541381,5.001,38.441858388808065,2023,1,-6.5917,106.902,RGB_BabakanMadang2023.tif,babakanmadang,30.70608460739397,70.4136575635907,2.2585162039890525,21.789080439030105,284.8381036568301,1
bekasi,tarumajaya,19.54241475856894,69.83063662602753,34.385807206704264,3.6766656075546242,Cropland,0.15181468692654926,0.05355556287998185,36.682241643423964,2026,1,-6.0784111152127895,107.08615489445285,RGB_Babelan2020.tif,tarumajaya,69.83063662602753,99.03400145530875,1.0,13.77777484800726,605.8148575156371,1
depok,sawangan,46.165,84.555,35.12,91.287,Tree cover,0.557,0.296,41.012,2020,5,-6.4067,106.7641,RGB_Sawangan_2020(1).tif,sawangan,72.0,97.4,4.0,14.0,325.6,0
kota bekasi,bekasitimur,44.926,67.652,37.97,19.269,Built-up,0.162,0.113,37.574,2024,12,-6.2421,107.0191,RGB_BekasiTimur2024.tif,bekasitimur,29.1,58.59999999999998,5.0,25.0,315.2,0
bogor,sukaraja,84.409,137.303,17.13,276.337,Tree cover,0.425,1.706,39.386,2021,2,-6.5792,106.8408,RGB_Sukaraja2021(2).tif,sukaraja,57.4,133.09999999999997,10.0,22.0,545.1999999999999,0
bekasi,cibarusah,53.213,89.295,31.03,52.034,Cropland,0.603,0.394,38.493,2024,1,-6.434,107.1108,RGB_Cibarusah2024.tif,cibarusah,26.8,67.50000000000001,6.0,19.0,349.20000000000005,1
tangerang selatan,pamulang,28.319150909594974,63.2026669145771,35.407250622816875,59.039,Built-up,0.4611144737322229,0.233,39.89385663834831,2021,5,-6.3395,106.7391,RGB_Ciputat2022.tif,pamulang,28.45510651743388,53.757575194142916,3.0,15.73063910460327,253.12783209986273,1
jakarta timur,pasarrebo,4.582137025169098,33.40541118221293,32.564224918192615,48.623,Built-up,0.3492341606906635,0.252,43.51317572448859,2025,7,-6.3264,106.8573,RGB_Cakung2020.tif,pasarrebo,33.40541118221293,56.81047678837352,0.0,7.0,142.04624778024206,1
bogor,sukajaya,60.773,98.51,25.19,847.126,Tree cover,0.694,5.604,37.444,2021,5,-6.6313,106.4705,RGB_BabakanMadang2021.tif,sukajaya,62.4,124.29999999999995,5.0,15.0,333.2,0
bekasi,muaragembong,9.055,17.78,29.47,1.597,Permanent water bodies,0.437,0.046,34.234,2020,6,-6.0033,107.0499,RGB_MuaraGembong2020.tif,muaragembong,14.5,18.10000000000001,0.0,3.0,76.39999999999999,1
tangerang,pakuhaji,11.789,18.221,30.47,3.922,Cropland,0.465,0.061,35.924,2020,6,-6.0602,106.6063,RGB_Pakuhaji_2020.tif,pakuhaji,16.4,22.09999999999999,0.0,6.0,121.2,0
